id	wav_path	ref	hyp_large_am	hyp_large_total	am_large	lm_large	cons_large	hyp_ccnn_am	hyp_ccnn_total	am_ccnn	lm_ccnn	cons_ccnn
011ed6273d	/home/is/r-ghimire/speechain/datasets/slr54nepaliasr/data/wav16000/test/a3f4a/011ed6273d.wav	दक्षिण पूर्वी अस्ट्रेलियामा	दक्षिण पूर्वी अस्ट्रेलियामा	दक्षिण पूर्वी अस्ट्रेलियामा	-0.2841431796550751	-1.1986961364746094	-6.272612397749202e-08	दक्षिण पूर्वी अस्ट्रेलियामा	दक्षिण पूर्वी अस्ट्रेलियामा	-0.25631099939346313	-1.1986961364746094	-6.272612397749202e-08
012c671d3f	/home/is/r-ghimire/speechain/datasets/slr54nepaliasr/data/wav16000/test/73d74/012c671d3f.wav	चौक हो	चौक 	चौक 	-0.28916049003601074	-4.785288238525391	-0.07262431383132935	चौक 	चौक 	-0.34923627972602844	-4.785288238525391	-0.07262431383132935
013eed1452	/home/is/r-ghimire/speechain/datasets/slr54nepaliasr/data/wav16000/test/ceb25/013eed1452.wav	मेरो प्रयासले गर्दा	मेरो प्रयासले गर्दा	मेरो प्रयासले गर्दा	-0.3073236346244812	-1.4678312301635743	-2.090533826049068e-07	मेरो प्रयासले गर्दा	मेरो प्रयासले गर्दा	-0.28749269247055054	-1.4678312301635743	-2.090533826049068e-07
01436277ba	/home/is/r-ghimire/speechain/datasets/slr54nepaliasr/data/wav16000/test/5f02c/01436277ba.wav	कुनै कुनै गतिविधि	कुनै कुनै गति	कुनै कुनै गति	-0.28795289993286133	-1.616431372506278	-1.0676094421212059e-08	कुनै कुनै गति	कुनै कुनै गति	-0.27991777658462524	-1.616431372506278	-1.0676094421212059e-08
014755d0ec	/home/is/r-ghimire/speechain/datasets/slr54nepaliasr/data/wav16000/test/57282/014755d0ec.wav	एक उच्च माध्यमिक	एक उच्च माधुमिक	एक उच्च माधुमिक	-0.3418234884738922	-2.3166165351867676	-1.3471701265643787e-07	एक उच्च माध्यमिक	एक उच्च माध्यमिक	-0.2737972140312195	-1.8741916207706226	-3.460950478363563e-07
0153488042	/home/is/r-ghimire/speechain/datasets/slr54nepaliasr/data/wav16000/test/e2039/0153488042.wav	जापानी परिसम्पत्ति	जापानी परिसम्	जापानी परिसम्	-0.31623727083206177	-2.2195426395961215	-0.00013050217447536333	जापानी परिसम्	जापानी परिसम्	-0.2655746340751648	-2.2195426395961215	-0.00013050217447536333
0154dabe84	/home/is/r-ghimire/speechain/datasets/slr54nepaliasr/data/wav16000/test/d0cd7/0154dabe84.wav	यस जिल्लाको सदरमुकाम	यस जिल्लाको सदरमुकाम	यस जिल्लाको सदरमुकाम	-0.3054965138435364	-1.5708349318731398	-2.676237532536366e-07	यस जिल्लाको सदरमुकाम	यस जिल्लाको सदरमुकाम	-0.26704174280166626	-1.5708349318731398	-2.676237532536366e-07
0158994c66	/home/is/r-ghimire/speechain/datasets/slr54nepaliasr/data/wav16000/test/06372/0158994c66.wav	मध्य भागमा रहेको	मध्य भागमा र	मध्य भागमा र	-0.2872626483440399	-1.9405441284179688	-2.939749929982309e-07	मध्य भागमा र	मध्य भागमा र	-0.27021655440330505	-1.9405441284179688	-2.939749929982309e-07
01646a5298	/home/is/r-ghimire/speechain/datasets/slr54nepaliasr/data/wav16000/test/5a5e7/01646a5298.wav	गहुँको पिठो अथवा	गहुँको पिठो अथवा	गहुँको पिठो अथवा	-0.30809447169303894	-2.4679150300867416	-1.412268694709329	गहुँको पिठो अथवा	गहुँको पिठो अथवा	-0.2962844669818878	-2.4679150300867416	-1.412268694709329
0164e8c1b5	/home/is/r-ghimire/speechain/datasets/slr54nepaliasr/data/wav16000/test/1ad64/0164e8c1b5.wav	कारण पिछडिएको	कारण पिछडिएको	कारण पिछडिएको	-0.3110259175300598	-2.3905282701764787	-9.377054409144745e-08	कारण पिछडिएको	कारण पिछडिएको	-0.27371013164520264	-2.3905282701764787	-9.377054409144745e-08
016dbe6a7a	/home/is/r-ghimire/speechain/datasets/slr54nepaliasr/data/wav16000/test/5935d/016dbe6a7a.wav	मिति लेखिदिन्छ	मिति लेखिदिन्छ	मिति लेखिदिन्छ	-0.36729294061660767	-1.7261487325032552	-2.853175222602052e-07	मिति लेखिदिन्छ	मिति लेखिदिन्छ	-0.30132412910461426	-1.7261487325032552	-2.853175222602052e-07
0172bb819c	/home/is/r-ghimire/speechain/datasets/slr54nepaliasr/data/wav16000/test/8fbe4/0172bb819c.wav	अनौठो म विधवा	अनौठोमा विधवा	अनौठोमा विधवा	-0.33681538701057434	-2.834416253226144	-1.4764915639326709e-07	अनौठो म विधवा	अनौठो म विधवा	-0.2861992120742798	-2.9937095642089844	-1.0139663280434824e-07
01733ed8a9	/home/is/r-ghimire/speechain/datasets/slr54nepaliasr/data/wav16000/test/58eba/01733ed8a9.wav	रबर्ट मेन्जिसका मन्त्री	रबर्ट मेन्जिसका मन्त्र	रबर्ट मेन्जिसका मन्त्र	-0.28926917910575867	-2.2566896521526836	-2.1469389574359293e-07	रबर्ट मेन्जिसका मन्त्र	रबर्ट मेन्जिसका मन्त्र	-0.2798750102519989	-2.2566896521526836	-2.1469389574359293e-07
0175c1e769	/home/is/r-ghimire/speechain/datasets/slr54nepaliasr/data/wav16000/test/fc62e/0175c1e769.wav	भए राष्ट्र बैंक	भयो राष्ट्र बैंक	भयो राष्ट्र बैंक	-0.327604204416275	-2.031501096837661	-0.8359079921946806	भयो राष्ट्र बैङ्क	भयो राष्ट्र बैङ्क	-0.43116310238838196	-1.9506977929009333	-1.9322528209563137e-07
017f1e010c	/home/is/r-ghimire/speechain/datasets/slr54nepaliasr/data/wav16000/test/363a2/017f1e010c.wav	नेपालका अल्पसङ्ख्यक जातिहरूमध्ये किसान जातिलाई पनि एक मानिन्छ	नेपालका अल्पसङ्ख्यक जातिहरूमध्ये किसान जातिलाई पनि एक म	नेपालका अल्पसङ्ख्यक जातिहरूमध्ये किसान जातिलाई पनि एक म	-0.30682069063186646	-1.9856136866978236	-5.663374378985152e-08	नेपालका अल्पसंख्यक जातिहरू मध्ये किसान जातिलाई पनि एक म	नेपालका अल्पसंख्यक जातिहरू मध्ये किसान जातिलाई पनि एक म	-0.2842123508453369	-1.9837702342442103	-1.948703811649466e-07
017f4c7bf0	/home/is/r-ghimire/speechain/datasets/slr54nepaliasr/data/wav16000/test/e3a27/017f4c7bf0.wav	नेपालको चिर परिचित	नेपालको चिरपरिच	नेपालको चिरपरिच	-0.29811203479766846	-2.227750778198242	-6.679042741097874e-08	नेपालको चिर परि	नेपालको चिर परि	-0.2596750855445862	-1.862248420715332	-3.8346810470102355e-05
0181bfd81f	/home/is/r-ghimire/speechain/datasets/slr54nepaliasr/data/wav16000/test/8b798/0181bfd81f.wav	सो अवसरमा देखाइने	यो अवसरमा देखाइने	यो अवसरमा देखाइने	-0.3016815781593323	-1.8206443786621094	-7.446285255557289e-07	यो अवसरमा देखाइने	यो अवसरमा देखाइने	-0.2839690148830414	-1.8206443786621094	-7.446285255557289e-07
0187112ce8	/home/is/r-ghimire/speechain/datasets/slr54nepaliasr/data/wav16000/test/6d96c/0187112ce8.wav	काशीको यात्रा गरी	काशीको यात	काशीको यात	-0.3047328293323517	-2.3542497808283027	-6.383731943060411e-08	काशीको यात	काशीको यात	-0.33544817566871643	-2.3542497808283027	-6.383731943060411e-08
018ad1e3bb	/home/is/r-ghimire/speechain/datasets/slr54nepaliasr/data/wav16000/test/b70ea/018ad1e3bb.wav	पश्चिममा गोरखा जिल्ला	पश्चिममा गोरखा जिल	पश्चिममा गोरखा जिल	-0.31752869486808777	-2.0793487147281042	-3.051074994992201e-08	पश्चिममा गोरखा जिल	पश्चिममा गोरखा जिल	-0.2959103584289551	-2.0793487147281042	-3.051074994992201e-08
018d0bcb0e	/home/is/r-ghimire/speechain/datasets/slr54nepaliasr/data/wav16000/test/e7519/018d0bcb0e.wav	पनि रकम डुब्छ	पनि रकम दुख्छ	पनि रकम दुख्छ	-0.4322487711906433	-2.199726240975516	-1.734644489001117e-07	पनि रकम डुब्छ	पनि रकम डुब्छ	-0.3580743968486786	-2.6507434844970703	-1.5230471360285135e-07
0193edae73	/home/is/r-ghimire/speechain/datasets/slr54nepaliasr/data/wav16000/test/8f7f7/0193edae73.wav	त्यहाँको अस्पतालमा भर्ना	त्यहाँको अस्पतालमा भर्ना	त्यहाँको अस्पतालमा भर्ना	-0.3063921630382538	-1.6306369018554687	-1.245311279296875	त्यहाँको अस्पतालमा भर्ना	त्यहाँको अस्पतालमा भर्ना	-0.26612672209739685	-1.6306369018554687	-1.245311279296875
019aff6015	/home/is/r-ghimire/speechain/datasets/slr54nepaliasr/data/wav16000/test/737fb/019aff6015.wav	प्राचीन समयमा तनहुँको	प्राचीन समयमा तनहुँको	प्राचीन समयमा तनहुँको	-0.30480465292930603	-1.8801377036354758	-1.0845928192138672	प्राचीन समयमा तनहुँको	प्राचीन समयमा तनहुँको	-0.273666113615036	-1.8801377036354758	-1.0845928192138672
019d343b0a	/home/is/r-ghimire/speechain/datasets/slr54nepaliasr/data/wav16000/test/4c228/019d343b0a.wav	त्यसबाट पनि निकै	त्यसबाट पनि निक	त्यसबाट पनि निक	-0.29221925139427185	-1.5580801963806152	-2.6815473574970383e-07	त्यसबाट पनि निक	त्यसबाट पनि निक	-0.2691938281059265	-1.5580801963806152	-2.6815473574970383e-07
01aff6e1b2	/home/is/r-ghimire/speechain/datasets/slr54nepaliasr/data/wav16000/test/95635/01aff6e1b2.wav	एकाउन्न लाख जनसङ्ख्या	एकाउन्न लाख जनसङ्ख्या	एकाउन्न लाख जनसङ्ख्या	-0.30017656087875366	-2.059160752729936	-2.3026510379250711e-07	एकाउन्न लाख जनसङ्ख्या	एकाउन्न लाख जनसङ्ख्या	-0.2864251732826233	-2.059160752729936	-2.3026510379250711e-07
01b6f487f1	/home/is/r-ghimire/speechain/datasets/slr54nepaliasr/data/wav16000/test/0d4f0/01b6f487f1.wav	हिजोआज पनि इन्द्रेश्वर	हिजोआज पनि इन्डेसर	हिजोआज पनि इन्डेसर	-0.37312206625938416	-2.736478705155222	-5.090641455976047e-07	हिजो आज पनि इन्द्रेशर	हिजो आज पनि इन्द्रेशर	-0.41343066096305847	-2.197007265957919	-1.1660033785367638e-06
01bd994c73	/home/is/r-ghimire/speechain/datasets/slr54nepaliasr/data/wav16000/test/29c22/01bd994c73.wav	यसबाट बनाउन सकिन्छ	यसबाट बनाउन सकिन्छ	यसबाट बनाउन सकिन्छ	-0.31051820516586304	-1.2804844504908512	-3.1123569275031943e-07	यसबाट बनाउन सकिन्छ	यसबाट बनाउन सकिन्छ	-0.29765254259109497	-1.2804844504908512	-3.1123569275031943e-07
